name,total,lat,lng
월배쌍용예가건너,1891,35.81642,128.51765
월배쌍용예가앞,415,35.81659,128.5176
월배아이파크1차앞,63,35.81493,128.51584
월배아이파크2차건너,1342,35.81688,128.5105
월배아이파크2차앞,251,35.81695,128.51066
월배역(3번출구),4769,35.81682,128.53206
월배역(4번출구),5844,35.81692,128.53181
월배이안아파트건너,589,35.81976,128.52115
월배이안아파트앞,545,35.81972,128.52082
월배중학교건너,687,35.81467,128.53498
월배중학교앞,343,35.8139,128.53592
월배차량기지앞,170,35.8152,128.51284
월배초등학교건너,2781,35.81512,128.52823
월배힐스테이트건너,1560,35.81819,128.51983
월배힐스테이트앞,209,35.81838,128.51987
월성1동행정복지센터건너,9149,35.81979,128.52263
월성1동행정복지센터앞,2256,35.81968,128.52269
월성2동행정복지센터건너,3298,35.83092,128.52763
월성2동행정복지센터앞,7474,35.83109,128.52825
월성e-편한세상건너,8010,35.82467,128.53131
월성e-편한세상앞,8132,35.82394,128.53173
월성영남맨션앞,210,35.82403,128.53477
월성자이앞,154,35.82086,128.52588
월성주공2단지앞,4092,35.82849,128.52771
월성주공3단지,787,35.83244,128.53119
월성주공4단지건너,8157,35.83131,128.53348
월성주공4단지앞1,895,35.83251,128.53126
월성주공4단지앞2,5503,35.83138,128.53268
월성주공5단지앞,4517,35.83215,128.53663
월성청구코아건너,8281,35.82752,128.5318
월성청구코아앞,3656,35.82766,128.53173
월성코오롱하늘채건너,808,35.82355,128.52244
월성코오롱하늘채앞,1996,35.82329,128.52251
월성푸르지오앞,4226,35.82765,128.52825
월암교1,835,nan,nan
월암교2,155,nan,nan
월촌고가교2,150,35.81475,128.54864
월촌역(6번출구),8650,35.8247,128.54643
월촌역(7번출구),7464,35.82444,128.54595
월촌역(7번출구)1,84,35.82477,128.54625
월촌초등학교건너,288,35.81552,128.54389
월촌초등학교앞,374,35.81555,128.54385
위생처리장1,39,35.88434,128.53408
위생처리장2,42,35.88327,128.53397
위천1리건너,126,35.76201,128.40082
위천1리앞,518,35.76195,128.40095
위천삼거리(논공방향),252,35.76003,128.39905
위천삼거리(현풍방향),98,35.7597,128.39869
유가사(종점),7,35.7138,128.50134
유가읍사무소건너,6738,35.69351,128.45986
유가읍사무소앞,1227,35.6937,128.45974
유가차천,139,35.67449,128.44827
유곡리(회차지),69,35.66925,128.4702
유니버시아드레포츠센터건너,1474,35.92836,128.59916
유니버시아드레포츠센터앞,590,35.92796,128.59876
유니버시아드선수촌2단지건너,2817,35.91669,128.60256
유니버시아드선수촌2단지앞,1142,35.91657,128.60275
유림물산,1229,35.83349,128.50741
유산리,0,35.62367,128.42941
유신섬유네거리1,424,35.7335,128.46768
유신섬유네거리2,1683,35.73247,128.46753
유천교(유천치안센터건너),7272,35.81154,128.51694
유천교(유천치안센터앞),7453,35.81153,128.51715
유천교1,8569,35.81158,128.51458
유천교2,1309,35.81148,128.51422
유천초등학교앞,164,35.8119,128.51349
유천포스코건너,2338,35.81433,128.51024
유천포스코앞,3948,35.81437,128.50915
유통단지회차지,363,35.90816,128.60613
유통단지회차지2,1117,35.90732,128.60577
육상진흥센터건너,108,35.82935,128.6809
육상진흥센터앞,60,35.82915,128.6791
육신사,5,35.90818,128.41707
율금초등학교건너,1327,35.86191,128.69277
율원중학교건너,884,35.86154,128.70107
율원중학교앞,192,35.86141,128.70124
율원초등학교건너,273,35.86503,128.70154
율원초등학교앞,1607,35.86516,128.70136
율하고가교1,435,35.87012,128.69304
율하근린공원건너,1590,35.8682,128.69175
율하롯데캐슬탑클래스건너,912,35.86701,128.69261
율하롯데캐슬탑클래스앞,2214,35.8672,128.69291
율하선수촌2단지앞,858,35.86088,128.69488
율하역(2번출구),5957,35.86903,128.69171
율하역(4번출구),10044,35.86844,128.69399
율하역(5번출구),5331,35.86912,128.69367
율하천5교1,129,35.88738,128.70534
율하천6교2,19,35.89125,128.70839
율하체육공원앞,112,35.86064,128.69517
율하휴먼시아5단지건너,325,35.86398,128.69062
율하휴먼시아5단지앞,1577,35.86396,128.69073
율하휴먼시아6단지건너,963,35.86378,128.69376
율하휴먼시아6단지앞,2213,35.86386,128.69455
율하휴먼시아8단지앞,1251,35.86349,128.69905
율하휴먼시아9단지앞,1532,35.86328,128.69903
은하타운건너,509,35.87531,128.6745
은하타운앞,582,35.87563,128.67458
은행APT입구,252,35.80717,128.54959
이곡1동행정복지센터건너,3661,35.851,128.51071
이곡1동행정복지센터앞,1701,35.85143,128.51019
이곡마을,36,35.93624,128.60792
이곡양수장앞,9,35.93229,128.60371
이곡역(2번출구),666,35.84864,128.51573
이곡역(3번출구),136,35.84862,128.51588
이곡장미공원건너,646,35.85765,128.51544
이곡장미공원앞,637,35.85748,128.51531
이노밸리로1,172,35.8779,128.72153
이노밸리로2,145,35.87774,128.72184
이마트경산점,6948,35.83622,128.71813
이마트반야월점건너,537,35.86925,128.72852
이마트반야월점앞,1128,35.86929,128.72789
이마트월배점건너,776,35.81506,128.52353
이마트월배점앞,6918,35.81485,128.52377
이마트칠성점앞,12814,35.88456,128.59037
이마트트레이더스건너,2150,35.89066,128.55626
이마트트레이더스앞,7443,35.89048,128.55567
이시아폴리스더샵1단지,22883,35.92461,128.64114
이시아폴리스더샵2단지,4716,35.92576,128.64159
이시아폴리스롯데몰건너,6304,35.92044,128.63513
이월드(구.우방랜드)건너,1315,35.85578,128.56229
이월드(구.우방랜드)앞,896,35.8553,128.56046
이월드(구.우방랜드)정문,5267,35.85432,128.5605
이월드(구.우방랜드)후문건너,903,35.85554,128.56797
이월드(구.우방랜드)후문앞,715,35.85539,128.56817
이진캐스빌건너,4437,35.78234,128.44062
이진캐스빌앞,829,35.7826,128.44022
이천리(시외방향),6,35.88906,128.46835
이천새마을금고건너,2843,35.8469,128.60426
이천치안센터건너,783,35.8481,128.604
이현삼거리1,414,35.87865,128.53832
이현삼거리2,702,35.87732,128.53949
이현삼거리3,768,35.87844,128.54118
이현자동차검사소건너,270,35.8739,128.53899
이현자동차검사소앞,1210,35.87382,128.53865
이현지구대건너,517,35.86878,128.54393
이현지구대앞,516,35.86893,128.54273
인동촌시장건너,945,35.87913,128.57433
인동촌시장입구,4128,35.87929,128.57285
인산마을건너,158,35.95594,128.70611
인산마을앞,1,35.95563,128.70564
인터불고호텔건너,1783,35.87283,128.65885
인터불고호텔앞,393,35.87301,128.65908
입석중학교건너,3324,35.89104,128.64564
입석중학교앞,1718,35.89116,128.64496
장관빌라건너,719,35.82869,128.55885
장관빌라앞,28,35.82807,128.55956
장기초등학교,377,35.84482,128.52826
장기초록나라건너,4340,35.84548,128.53077
장기초록나라앞,2366,35.84487,128.53059
장동초등학교건너,2302,35.8435,128.532
장동초등학교앞,1290,35.84363,128.5329
장산초등학교건너,228,35.85396,128.52644
장산초등학교앞,341,35.8541,128.52626
장성초등학교건너,400,35.84869,128.52437
장태실마을건너,171,35.89483,128.53605
장태실마을앞,218,35.895,128.53585
적십자혈액원건너,925,35.8781,128.57886
적십자혈액원앞,586,35.87834,128.57843
전기안전공사건너,261,35.88392,128.63494
전기안전공사앞,1260,35.88383,128.63461
전기재료관1,212,35.90522,128.607
전자관,3589,35.90696,128.60863
전자상가,4140,35.90535,128.6052
정대1리(바깥매남),3,35.76537,128.5713
정대1리(안매남),1,35.76866,128.57352
정대2리(마내미골)종점,75,35.73314,128.55085
정대2리(잿들마을)건너,6,35.73796,128.55547
정대2리마을회관건너,226,35.74791,128.55696
정대리(대구미술광장),3,35.75509,128.56721
정대숲,2,35.75218,128.55851
정동고등학교건너,5065,35.8736,128.69503
정동고등학교앞,4661,35.87372,128.69463
정부대구지방합동청사건너,54,35.80381,128.51729
정부대구지방합동청사앞,354,35.80406,128.51658
정부대구지방합동청사후문2,482,35.80487,128.51781
정평성당건너,344,35.83642,128.72504
정화우방팔레스,7225,35.83856,128.61191
정화우방팔레스건너,6486,35.83674,128.61183
제일규산,751,35.82038,128.50497
제일여자상업고등학교건너,5400,35.84177,128.5447
제일여자상업고등학교앞,6822,35.8423,128.54486
제일풍경채건너,4133,35.69313,128.45519
제일풍경채센트럴건너,109,35.68916,128.46496
제일풍경채센트럴앞,946,35.68936,128.46601
제일풍경채앞,2085,35.69327,128.455
조달청건너,1317,35.85534,128.51445
조달청앞,1123,35.85522,128.51463
조암네거리1,279,35.82106,128.51922
조암초등학교건너,3480,35.82544,128.5276
조암초등학교앞,11472,35.82484,128.52668
조야동(종점),1846,35.91081,128.57664
조야초등학교건너,104,35.90881,128.57685
조양회관,45,35.87674,128.65573
조일로봇고등학교(종점),759,nan,nan
주1리1,2,35.76075,128.65097
주1리2,53,35.76204,128.65137
주2리1,4,35.7553,128.65015
죽곡2지구1,284,35.85259,128.46436
죽곡2지구2,43,35.85294,128.46457
죽곡푸르지오2단지2,284,35.85008,128.46686
죽전119안전센터건너,1440,35.85354,128.53716
죽전119안전센터앞,3295,35.85237,128.53739
죽전그린빌건너,1075,35.85888,128.5329
죽전그린빌앞,2229,35.85872,128.53416
죽전네거리1,15027,35.84964,128.53438
죽전네거리2,11708,35.85007,128.53544
죽전네거리3,873,35.85122,128.53708
중구보건소건너,1729,35.87692,128.58489
중구보건소앞,1050,35.87709,128.58496
중구청건너,14629,35.86884,128.6072
중구청앞,15380,35.86894,128.6069
중동교1,1952,35.84118,128.60498
중동교2,541,35.84141,128.60533
중동네거리1,1876,35.84058,128.61376
중동네거리2,1496,35.84069,128.61495
중동서울아파트건너,41,35.84408,128.6078
중동서울아파트앞,131,35.84375,128.60815
중동시장건너,6935,35.84082,128.61103
중동시장앞,6365,35.84109,128.60964
중동치안센터건너,112,35.84739,128.6085
중동치안센터앞,50,35.84728,128.60852
중동행정복지센터건너,401,35.84686,128.61376
중동행정복지센터앞,409,35.84696,128.61446
중리광명맨션건너,3158,35.86165,128.5475
중리광명맨션앞,2504,35.86177,128.54744
중리롯데캐슬앞,3516,35.86896,128.5473
중리롯데캐슬정문앞,668,35.86638,128.54971
중리마을,287,35.979,128.6339
중리삼거리2,1236,35.97752,128.63059
중리시장건너1,320,35.86853,128.54931
중리시장건너2,221,35.86837,128.54953
중리시장앞,2554,35.86937,128.54835
중리중학교,1193,35.86342,128.55046
중마을(갓바위방향),6,35.96614,128.72114
중마을(시내방향),16,35.9661,128.72094
중뫼마을건너,1,35.7034,128.49466
중부소방서건너,222,35.86312,128.57567
중부소방서앞,1726,35.86305,128.57676
중석타운건너,61,35.79713,128.62582
중석타운앞,1891,35.79665,128.62659
중소기업관건너,19,35.90785,128.61675
중소기업관앞,700,35.90784,128.61658
중소기업지원센터,125,35.83242,128.55536
중심마을,4,35.95861,128.68454
중앙일보건너,305,35.8359,128.51
중앙일보앞,2115,35.83594,128.51249
중흥S클래스건너,84,35.69965,128.46536
중흥S클래스앞,1012,35.69923,128.46488
지묘동1,1570,35.94098,128.63929
지묘동2,2755,35.94088,128.63932
지묘초등학교건너,1280,35.94228,128.63764
지묘초등학교앞,213,35.94345,128.6376
지산2길입구,7,35.75534,128.49825
지산2길입구건너,0,35.75525,128.49825
지산동서맨션건너,2177,35.82633,128.63361
지산동서맨션앞,3775,35.82539,128.63355
지산목련아파트건너,3851,35.82127,128.63233
지산목련아파트앞,2883,35.82133,128.6321
지산시영아파트1단지건너,498,35.82208,128.62966
지산시영아파트1단지앞,1521,35.82226,128.62915
지산영남맨션앞,730,35.82353,128.63253
지산우방아파트,511,35.82354,128.63266
지산중학교입구,531,35.82611,128.62716
지산청구타운건너,1251,35.82426,128.63373
지산청구타운앞,2770,35.82431,128.63393
지산타운건너,6671,35.8227,128.6416
지산타운앞,1637,35.82265,128.64156
지산한라타운건너,8339,35.82277,128.6375
지산한라타운앞,3186,35.823,128.63668
지산현대주택건너,834,35.82047,128.63457
지산현대주택앞,2780,35.82062,128.63449
지산화성파크드림,577,35.82713,128.62747
지저동행정복지센터건너,5714,35.8937,128.6374
지저동행정복지센터앞,2273,35.89384,128.63756
진달래아파트건너,6664,35.8701,128.55263
진달래아파트앞,5773,35.86975,128.5517
진아리채앞,4592,35.69483,128.46398
진월초등학교건너,602,35.81009,128.52633
진월초등학교앞,239,35.81005,128.5264
진인동(양지마을)앞,6,35.96444,128.71839
진정마을1,201,35.95991,128.7138
진정마을2,0,35.95982,128.71388
진천역(1번출구),25389,35.81373,128.52183
진천역(2번출구),9616,35.81348,128.52109
진천역AK그랑폴리스아파트앞,1478,35.81506,128.51631
진천청구타운건너,265,35.81229,128.52512
진천청구타운앞,6274,35.81215,128.52504
차량등록사업소건너1,241,35.86677,128.63758
차량등록사업소건너2,392,35.86632,128.63823
차천네거리1,88,35.67339,128.44913
차천네거리2,211,35.67324,128.44932
창리1,1,35.66474,128.41785
창리2,22,35.66499,128.41825
창리입구2,13,nan,nan
첨단의료산업진흥재단앞,52,35.87844,128.73572
청구고등학교건너,5738,35.86712,128.62363
청구고등학교앞,5257,35.86758,128.6219
청구그린맨션1차건너,7050,35.8373,128.54955
청구그린맨션1차앞,4682,35.83705,128.54957
청구시장건너,2497,35.86442,128.64386
청구시장건너2,121,35.86393,128.64582
청구시장북편,537,35.86646,128.64372
청구시장북편건너,746,35.86676,128.64408
청구시장앞,2367,35.86424,128.64398
청구중동아파트,63,35.83961,128.6077
청구타운건너,557,35.86037,128.60413
청구타운앞,912,35.86138,128.60347
청기와주유소건너,4322,35.87803,128.64836
청기와주유소앞,5400,35.8776,128.64791
청남타운건너,370,35.85383,128.4997
청남타운앞,322,35.8538,128.49987
청라언덕(신남)역(1번출구),1219,35.86469,128.58118
청라언덕(신남)역(2번출구),214,35.86427,128.5807
청라언덕(신남)역(8번출구),411,35.86519,128.58387
청백다례원,1260,35.83486,128.613
청소년수련원건너,94,35.82109,128.55186
청소년수련원앞,8,35.81976,128.55103
청운맨션건너,248,35.85677,128.60453
청운맨션앞,538,35.85717,128.60475
초곡리입구건너,4,35.69688,128.46177
충혼탑건너,1211,35.8333,128.58457
충혼탑앞,116,35.83308,128.58515
측백나무숲건너,74,35.91917,128.66333
칠곡2차영남타운건너,1312,35.93302,128.5619
칠곡2차영남타운앞,481,35.93272,128.56161
칠곡3차화성타운1,1237,35.93661,128.56144
칠곡3차화성타운2,1388,35.93857,128.56268
칠곡3차화성타운3,41,35.9366,128.56181
칠곡IC 2,2181,35.93382,128.54179
칠곡경대병원역,43,35.95979,128.56061
칠곡경북대병원,237,35.95746,128.56587
칠곡경북대병원건너(50사단),663,35.95749,128.5663
칠곡경북대병원정문앞,42,35.95494,128.56442
칠곡경북대병원후문건너,1180,nan,nan
칠곡그린빌2차건너,3116,35.94267,128.56633
칠곡그린빌2차앞,4602,35.94263,128.56647
칠곡그린빌3차건너,7260,35.94146,128.56483
칠곡그린빌3차앞,267,35.9414,128.56479
칠곡그린빌5단지건너,967,35.94322,128.57037
칠곡그린빌5단지앞,1432,35.9434,128.57026
칠곡그린빌6단지건너,66,35.94487,128.56674
칠곡그린빌6단지앞,38,35.94494,128.56693
칠곡그린파크1,10624,35.9435,128.56364
칠곡그린파크2,18705,35.94303,128.56372
칠곡네스빌,779,35.94567,128.55874
칠곡대백맨션건너,857,35.93322,128.54
칠곡대백맨션앞,110,35.93238,128.53999
칠곡동화아파트건너,1957,35.93993,128.55005
칠곡동화아파트앞,4401,35.93974,128.54985
칠곡부영1단지,1168,35.94558,128.56428
칠곡서한맨션,460,35.93483,128.54444
칠곡서한맨션앞,157,35.93378,128.54481
칠곡시장건너,2669,35.94316,128.55069
칠곡시장앞,544,35.94321,128.5509
칠곡에덴타운건너,3986,35.93238,128.5513
칠곡에덴타운앞,6059,35.93223,128.55187
칠곡우방타운건너(종점),512,35.94754,128.54676
칠곡우방타운앞(종점),430,35.94774,128.54751
칠곡운암역1,9209,35.93178,128.55538
칠곡운암역2,8730,35.93192,128.55548
칠곡주공그린빌1단지건너,637,35.94976,128.57753
칠곡주공그린빌1단지앞,1911,35.94945,128.57735
칠곡중학교건너(칠곡향교건너),359,35.94937,128.55256
칠곡중학교앞(칠곡향교앞),2183,35.94757,128.55145
칠곡청구타운건너,61,35.92997,128.5613
칠곡청구타운앞,582,35.92886,128.56031
칠곡초등학교건너,478,35.94432,128.55367
칠곡초등학교앞,95,35.94392,128.55362
칠곡한라타운건너,787,35.93958,128.54161
칠곡한라타운앞,15,35.93891,128.5418
칠곡한신아파트건너,586,35.93296,128.54448
칠곡한신아파트앞1,3298,35.93373,128.54391
칠곡한신아파트앞2,636,35.93272,128.54438
칠곡화성타운건너,964,35.93131,128.5606
칠곡화성타운앞1,501,35.93149,128.56029
칠곡화성타운앞2,398,35.93251,128.55835
칠성고가도로하단,159,35.88137,128.60145
칠성꽃도매시장건너,775,35.87616,128.6014
칠성꽃도매시장앞,365,35.876,128.60126
칠성시장(농협건너),36,35.87732,128.6035
칠성시장(농협앞),159,35.87718,128.60352
칠성시장(전자상가건너),1107,35.87871,128.60296
칠성시장(전자상가앞),432,35.87857,128.60279
칠성시장건너,9370,35.87485,128.60567
칠성시장앞1,8435,35.87463,128.60535
칠성시장역(서문프라자건너),687,35.87615,128.60516
칠성시장역(서문프라자앞),3807,35.87609,128.6051
칡골마을건너,25,35.95434,128.70207
침산3동행정복지센터,2892,35.89133,128.58992
침산남영타운건너,981,35.90088,128.58521
침산남영타운앞,1374,35.90076,128.5852
침산네거리1,9022,35.88777,128.5934
침산네거리2,2964,35.88784,128.59338
침산동화타운건너,1173,35.89487,128.57804
침산동화타운앞,137,35.89445,128.57804
침산쌍용예가아파트앞,320,35.89363,128.58971
침산중학교건너,1434,35.88895,128.58775
침산중학교앞,1832,35.889,128.58795
침산초등학교건너,2634,35.89062,128.58567
침산초등학교앞,474,35.89037,128.5851
침산초등학교후문,156,35.89308,128.58677
침산코오롱하늘채건너,5114,35.88534,128.59754
침산코오롱하늘채앞,8216,35.88555,128.59745
침산화성파크드림건너,5324,35.89242,128.59141
침산화성파크드림앞,6000,35.89221,128.59124
캐슬골드파크(1102동),3623,35.83968,128.63086
캐슬골드파크(1504동),4946,35.83935,128.63064
캐슬골드파크4단지앞,4283,35.84081,128.63655
케이에스건너,172,35.84265,128.47792
케이에스앞,65,35.84284,128.47816
코스트코홀세일건너/복현화성타운앞,2466,35.90539,128.61833
코스트코홀세일앞/복현화성타운건너,10973,35.90597,128.61864
코오롱아파트,6069,35.86984,128.63235
퀸벨호텔건너,6242,35.88317,128.66182
퀸벨호텔앞,3571,35.88278,128.66231
퀸스로드건너,301,35.86042,128.5448
퀸스로드건너(동편),3008,35.8626,128.54619
퀸스로드앞,935,35.8606,128.54482
퀸스로드앞(동편),3548,35.86243,128.54614
큰고개1,2134,35.88562,128.62996
큰고개2,2033,35.88568,128.62986
큰고개오거리1,10359,35.88629,128.63235
큰고개오거리2,1390,35.88647,128.63182
큰장네거리1,8952,35.87113,128.57824
큰장네거리2,6222,35.87075,128.5785
큰장네거리3,4602,35.87088,128.57867
큰장네거리4,3930,35.87055,128.57887
태성맨션건너,6,35.83956,128.59536
태성맨션앞,665,35.83972,128.59544
태왕그린힐즈건너,184,35.93881,128.64054
태왕그린힐즈앞1,38,35.93923,128.63853
태왕그린힐즈앞2,570,35.9389,128.64042
태왕메트로시티건너,1600,35.88095,128.64093
태왕메트로시티앞,1037,35.8811,128.63988
태왕아너스베스트앞,4419,35.8208,128.5258
태왕아너스복현건너,1812,35.90015,128.62007
태왕아너스복현앞,3202,35.90006,128.62018
태전교회앞,108,35.91682,128.55063
태전두성3차앞,91,35.92399,128.54197
태전두성타운건너,2755,35.92402,128.5444
태전두성타운앞,723,35.9236,128.54436
태전삼거리1,6257,35.92212,128.5469
태전삼거리2,7602,35.92132,128.5466
태전삼성아파트,153,35.92057,128.5511
태전역1,18540,35.91812,128.54805
태전역2,8704,35.9181,128.54782
태전우방타운3차아파트,290,35.91739,128.55095
태전육교1,18,35.91993,128.54182
태전중석타운,235,35.91363,128.54485
태전중앙시장건너,1210,35.92137,128.54586
태전중앙시장앞,1660,35.92096,128.54585
태전휴먼시아,209,35.9117,128.54644
태평상가건너,2311,35.87347,128.60262
태평상가앞1,2441,35.87349,128.60256
태평상가앞2,147,35.87336,128.6032
태현초등학교앞,2620,35.92756,128.54203
탱리마을건너,684,35.98508,128.63583
탱리마을앞,28,35.98499,128.63605
텍스빌,5406,35.90684,128.60934
토지주택공사건너,2466,35.80842,128.5458
토지주택공사앞,4381,35.80812,128.5448
퇴계마을앞,0,35.78672,128.65111
파계교,147,35.94096,128.63805
파계사(종점),1610,35.99036,128.63703
파군재삼거리1,368,35.93584,128.64351
파군재삼거리2,1082,35.93401,128.64385
파동1차시장건너,487,35.82,128.61241
파동1차시장앞,2271,35.81935,128.61275
파동우체국앞,187,35.80897,128.61993
파동청구하이츠,1192,35.80934,128.61974
파티마병원건너1,8407,35.88294,128.6226
파티마병원건너2,1417,35.88265,128.62496
팔거역1,2362,35.94467,128.55904
팔거역2,1860,35.94482,128.55891
팔거역3,794,35.9439,128.55822
팔거역4,3281,35.94384,128.55852
팔공3차보성타운건너,468,35.94083,128.63542
팔공3차보성타운앞,33,35.94086,128.636
팔공3차보성타운후문,1528,35.94004,128.6381
팔공보성아파트건너,233,35.94233,128.64661
팔공보성아파트앞,1888,35.94224,128.6464
팔공산IC입구,181,35.90773,128.64104
팔공산도림사추모공원,0,35.95043,128.72865
팔공학생야영장앞,0,35.99254,128.66532
팔공한마음주유소건너,7,35.99259,128.61462
팔달시장건너,11966,35.88849,128.5702
팔달시장앞,14233,35.88858,128.56989
팔달시장역,12839,35.88895,128.56688
팔달신시장,6776,35.88922,128.5657
팔달신시장2,2119,35.89121,128.56502
팔달역1,6479,35.89756,128.54783
팔달역2,96,35.89744,128.54796
팔달중학교건너,999,35.89842,128.54421
팔달중학교앞,973,35.89847,128.54425
팔달초등학교,385,35.8971,128.54371
팔레스호텔건너,8472,35.84164,128.598
팔레스호텔앞1,3007,35.84168,128.5979
팔레스호텔앞2,909,35.84315,128.59814
팔현마을,111,35.86722,128.67025
평광3차아파트,1599,35.72696,128.44746
평광3차아파트건너,912,35.72687,128.44754
평광마을회관,3,35.93267,128.69034
평광종점,20,35.9309,128.69462
평리1동행정복지센터건너,15,35.87583,128.56359
평리1동행정복지센터앞,620,35.87574,128.56519
평리2동행정복지센터건너,2546,35.86926,128.56322
평리2동행정복지센터앞,1470,35.86911,128.56334
평리3동행정복지센터건너,624,35.87567,128.56202
평리5동행정복지센터앞,110,35.87425,128.54854
평리광명네거리,114,35.87566,128.55615
평리광명맨션건너,569,35.87498,128.55198
평리광명맨션앞,342,35.8752,128.5528
평리네거리1,4738,35.87733,128.55507
평리네거리2,5435,35.87747,128.5548
평리네거리3,125,35.87906,128.55319
평리명성아파트건너,853,35.87626,128.54695
평리명성아파트앞,589,35.87627,128.54706
평리중학교건너,619,35.87443,128.56301
평리중학교앞,661,35.87435,128.56295
평리청구타운건너,12393,35.86457,128.55613
평리청구타운앞,15407,35.86451,128.55599
평안,357,35.82349,128.5072
평촌리,0,35.6436,128.45817
평화시장(닭똥집골목)건너,11415,35.88249,128.62067
평화시장(닭똥집골목)앞,19937,35.88281,128.62145
평화씨엠비건너,774,35.74083,128.46455
평화정공건너,29,35.86254,128.53768
평화정공앞,201,35.86231,128.53735
평화타운건너,5673,35.85036,128.51702
포산고등학교1,316,35.6893,128.44981
포산고등학교2,100,35.68907,128.44992
푸드웰건너,2001,35.83512,128.49917
푸르밀대구공장,2,35.73997,128.4695
풍국주정공업,940,35.82309,128.50736
하나리움앞,189,35.69602,128.46367
하리(약산온천)건너,50,nan,nan
하빈농협건너,9,35.90007,128.44055
하빈농협동곡지점2,19,35.87718,128.42084
하빈면사무소건너,26,35.90169,128.44508
하빈우체국건너,12,35.90301,128.44565
하산1리,162,35.87917,128.39992
하산2리,49,35.88209,128.40739
하산스무지(종점),68,35.89019,128.41608
학남고등학교건너,263,35.94686,128.56948
학남고등학교앞,952,35.9467,128.56946
학남초등학교건너,20,35.94663,128.56636
학남초등학교앞,436,35.94652,128.56656
학정청아람1,269,35.95133,128.57004
학정청아람2,695,35.95445,128.56795
학정청아람건너,2422,35.95427,128.56577
학정청아람앞,123,35.95363,128.5658
한가람타운앞,6217,35.85452,128.61065
한걸마을건너,267,35.98309,128.6358
한국가스공사건너,291,35.88568,128.72963
한국가스공사앞,340,35.88581,128.72962
한국감정원앞,306,35.87847,128.7301
한국감정원앞2,661,35.87832,128.72826
한국건강관리협회건너,525,35.86867,128.62314
한국건강관리협회앞,2528,35.86901,128.62328
한국교육학술정보원앞,154,35.87687,128.73548
한국국토정보공사건너,2687,35.876,128.62411
한국국토정보공사앞,1342,35.87622,128.62426
한국농어촌공사건너,3702,35.93177,128.55719
한국농어촌공사앞,2510,35.93154,128.5576
한국뇌연구원앞,66,35.88408,128.73133
한국델파이앞,187,35.7312,128.4512
한국도로공사앞,1374,35.93615,128.5409
한국로봇산업진흥원건너,1317,35.89439,128.57075
한국로봇산업진흥원앞,1225,35.89569,128.57252
한국로봇산업진흥원후문건너,185,35.89559,128.5707
한국로봇산업진흥원후문앞,143,35.89532,128.57073
한국방송통신대학교건너,1234,35.85925,128.49332
한국방송통신대학교앞,242,35.85936,128.49464
한국산업단지공단앞,1044,35.87942,128.73007
한국산업은행성서지점건너,188,35.8352,128.49497
한국산업은행성서지점앞,2231,35.83501,128.49543
한국산업인력공단건너,1873,35.83531,128.50529
한국섬유개발연구원건너,1239,35.86762,128.54656
한국섬유개발연구원앞,1164,35.86815,128.54644
한국클래드텍건너,279,35.63623,128.41987
한국타이어,94,36.0373,128.7888
한국타이어,94,35.84248,128.51593
한국타이어건너,212,35.84255,128.5158
한국패션센터,2335,35.90543,128.61221
한국폴리텍VI대구대학건너,9571,35.87193,128.55505
한국폴리텍VI대구대학앞,6318,35.87196,128.55484
한국폴리텍대학(섬유패션캠퍼스),480,nan,nan
한도아파트앞,1320,35.8507,128.65406
한라하우젠트,66,35.94814,128.56474
한마음주유소건너,300,35.83434,128.56131
한마음주유소앞,336,35.83399,128.56063
한샘교회,2587,35.8278,128.62581
한샘교회건너,1514,35.82682,128.62556
한양공작맨션앞,73,35.93587,128.55477
한양산호아파트건너,543,35.94243,128.55492
한양산호아파트앞,189,35.94188,128.55587
한양수정아파트,212,35.93458,128.54444
한양코스모스아파트건너,12,35.93294,128.55441
한양코스모스아파트앞,121,35.9333,128.55449
한영한마음아동병원건너,5249,35.83413,128.55484
한영한마음아동병원앞,11635,35.83484,128.55578
한전동대구지사,6716,35.87448,128.64115
한전동대구지사건너,8631,35.87424,128.64116
한전서대구지사건너,6892,35.87018,128.5711
한전서대구지사앞,7443,35.87023,128.57102
한정3리,0,35.65531,128.45255
한정리(한정초교),1,35.64615,128.45835
한화꿈에그린건너1,546,35.86484,128.49142
한화꿈에그린건너2,30,35.86268,128.49206
한화꿈에그린앞,3430,35.86355,128.49133
함지초등학교건너,310,35.93612,128.55955
함지초등학교앞,2326,35.93602,128.55947
항공교통본부건너,10,35.89185,128.70326
해안동행정복지센터,200,35.88229,128.67234
해안역(1번출구),4632,35.88369,128.65941
해안역(3번출구),4062,35.88342,128.65973
행정1리건너,0,35.78173,128.6543
행정리,14,35.77926,128.6567
행정리(한천서원),11,35.77961,128.65485
헬로TV대구방송건너,9657,35.83929,128.62602
헬로TV대구방송앞,2712,35.83935,128.6266
혁신도시입구1,2631,35.87848,128.7139
혁신도시입구2,1273,35.87842,128.7143
혁신이노힐즈아파트건너,75,35.87443,128.74841
혁신이노힐즈아파트앞,747,35.87463,128.74775
현내1리,6,35.91084,128.44691
현내2리중방마을건너,15,35.90484,128.44499
현대금속,812,35.82048,128.50476
현대백조아파트(북편),1121,35.84182,128.53182
현대백조아파트건너,1793,35.84084,128.53048
현대백조아파트앞,1740,35.84123,128.53075
