name,total,lat,lng
상리동입구,80,35.87835,128.53593
상리동입구1,41,35.88202,128.53206
상리동입구2,65,35.88208,128.53192
상리동종점2,2,35.88334,128.53023
새론중학교앞,39,35.87849,128.72548
서당마을앞,15,35.96189,128.69654
서부소방서,55,35.88215,128.55368
서영기공앞,10,35.63723,128.42983
서재들,65,35.87374,128.48762
서한이다음4차건너,6,35.87988,128.75228
성곡중학교앞,20,35.86091,128.5216
성동앞,28,35.85549,128.72218
성동탱자나무마을건너,17,35.84292,128.72142
성림첨단산업앞,14,35.83664,128.48588
성명119안전센터건너2,19,35.83311,128.55918
성산리2,7,35.80816,128.48575
성서공단물류센터,8,35.83091,128.49993
성서보성타운2차건너2,105,35.85868,128.51774
세천리1,8,35.87695,128.47178
세천리2,11,35.87761,128.4761
세하건너,9,35.68615,128.45797
솔밭기세길건너,6,35.76211,128.49082
솔비식당입구맞은편,0,35.75527,128.4479
송정동3,2,35.98834,128.62465
송정동4,7,35.98833,128.62489
송정마을1,7,35.74459,128.65309
송정삼거리4-1,25,nan,nan
수목원풍경그린아파트앞,10,35.80041,128.53328
시민교회건너,29,35.87938,128.58565
신덕마을입구앞,52,35.882,128.68959
신천초등학교건너,95,35.8719,128.62307
아주철강앞,2,35.87345,128.46672
안심도서관2(서편),222,35.85973,128.69972
앞산별자리체험학습장1,25,35.83287,128.5714
앞산보성타운건너,66,35.83579,128.59502
에이스이노텍건너,5,35.87043,128.467
연경1,5,nan,nan
연화리,7,35.8547,128.45085
연화리2,2,35.85481,128.45064
영일무역앞,11,nan,nan
영조아파트건너,23,35.86649,128.72646
옥포LH천년나무2단지앞,130,35.77944,128.43844
옥포무지개마을,26,35.79441,128.45409
옥포중앙교회건너,7,35.79113,128.44307
옥포중앙교회앞,52,35.79102,128.44304
용계동4,3,35.88056,128.68782
용산역,77,35.84796,128.52789
우록리(부곡장식당)건너,0,35.7265,128.65601
우록리(자양마을)건너,4,35.72406,128.65025
웃는얼굴아트센터1,26,35.8433,128.52375
웃는얼굴아트센터2,16,35.84355,128.52382
월드컵삼거리,151,35.8417,128.68736
월배국민체육센터건너,114,35.80216,128.5357
월배국민체육센터앞,60,35.80181,128.53503
월배이안아파트건너,43,35.81976,128.52115
월배차량기지앞,50,35.8152,128.51284
월암교1,9,nan,nan
월암교2,32,nan,nan
위천1리건너,14,35.76201,128.40082
율하선수촌2단지앞,21,35.86088,128.69488
율하천5교2,2,35.88753,128.70555
응암1리1,0,35.65472,128.4255
이곡역(2번출구),10,35.84864,128.51573
이천동,0,35.84225,128.66339
장관빌라건너,47,35.82869,128.55885
장기영남네오빌,31,35.84796,128.52779
장기초등학교2,21,35.84351,128.52736
제일규산,19,35.82038,128.50497
조야초등학교앞,30,35.90896,128.57691
주2리(최정사입구),26,35.75438,128.64963
주리(삼진식당),2,35.75825,128.65095
중흥S클래스앞,12,35.69923,128.46488
지묘동2,36,35.94088,128.63932
진아리채앞,61,35.69483,128.46398
진인동(양지마을)건너,5,35.96309,128.71691
진정마을2,6,35.95982,128.71388
진천역AK그랑폴리스아파트앞,61,35.81506,128.51631
청소년수련원앞,11,35.81976,128.55103
초곡리입구앞,10,35.69704,128.46193
칠곡IC 2,26,35.93382,128.54179
칠곡경북대병원정문앞,4,35.95494,128.56442
칠곡그린빌6단지앞,5,35.94494,128.56693
칠곡서한맨션,62,35.93483,128.54444
칠곡우방타운건너(종점),16,35.94754,128.54676
칠곡우방타운앞(종점),82,35.94774,128.54751
칠곡초등학교앞,0,35.94392,128.55362
칠곡화성타운건너,36,35.93131,128.5606
침산동화타운건너,56,35.89487,128.57804
케이에스건너,9,35.84265,128.47792
태왕그린힐즈앞2,16,35.9389,128.64042
태전삼성아파트,42,35.92057,128.5511
태현초등학교앞,37,35.92756,128.54203
팔거교,3,35.95952,128.55576
팔현마을,19,35.86722,128.67025
평리광명맨션앞,110,35.8752,128.5528
평안,19,35.82349,128.5072
평화씨엠비건너,40,35.74083,128.46455
푸드웰건너,19,35.83512,128.49917
하빈농협동곡지점1,7,35.8772,128.42146
하빈농협앞,5,35.90075,128.4431
하빈농협입구,5,35.89998,128.44053
학정청아람1,132,35.95133,128.57004
한국가스공사건너,25,35.88568,128.72963
한국로봇산업진흥원후문건너,14,35.89559,128.5707
한국산업단지공단앞,79,35.87942,128.73007
한국산업인력공단건너,25,35.83531,128.50529
한국타이어건너,17,35.84255,128.5158
한국환경자원공사건너,4,35.83506,128.48655
한도아파트앞,21,35.8507,128.65406
한양수정아파트,57,35.93458,128.54444
한정리(한정초교건너),0,35.64753,128.4554
해안초등학교뒤,2,35.8969,128.68254
혁신2근린공원,68,35.88144,128.7324
현풍고속도로밑,8,35.70535,128.43798
현풍운전시험장,0,35.70238,128.43929
현풍중고등학교건너,12,35.69656,128.43941
혜성정공,4,35.91585,128.6199
홍천사건너,5,35.80879,128.48237
화성그랜드건너,171,35.94086,128.57036
화성쌍용타운건너,10,35.86351,128.61182
황금시장앞,55,35.84654,128.62104
흥성정공건너,1,35.82513,128.49993
희성전자앞,31,35.84526,128.47816
가창중학교건너,0,35.77511,128.64591
가천동건너,0,35.85148,128.68511
갓골앞,11,35.91575,128.65971
강동중·고등학교건너,1,35.8664,128.72875
검단상가아파트건너,2,35.91659,128.6263
골안골,8,35.83078,128.56473
공산댐앞,11,35.94511,128.64729
관음변전소3,3,35.94184,128.5419
금포1교2,4,35.77143,128.42374
남문아파트앞,22,35.86179,128.59096
내일교회앞,16,35.83888,128.51593
노원네거리3(기업은행),67,35.89864,128.57903
노이3리2,3,35.76699,128.42776
논공삼거리1,9,35.72673,128.43564
다사역(3번출구),4,35.86388,128.45912
달성2차산업단지출장소건너,7,35.63975,128.42181
달성도서관건너,0,35.70059,128.44605
대곡중학교앞,3,35.80701,128.53327
동천역1,7,35.93724,128.55739
두류3동파출소건너,50,35.85382,128.55741
매여동(동구)저탄장,11,35.91024,128.71816
명곡1리입구1,0,35.78987,128.50097
무등보건진료소앞,0,35.92338,128.4619
문양리1,0,35.8573,128.43517
문주마을건너,10,35.89805,128.52468
백사벌네거리1,16,35.89948,128.58894
백안교1,46,35.95306,128.69417
본리1리,6,35.79126,128.51768
부동(종점),2,35.88919,128.69487
부동삼거리,7,35.88869,128.67915
부영7단지건너,5,35.93428,128.56623
삼우섬유앞,9,35.82478,128.50316
새각단앞,26,35.8004,128.52879
새터건너,1,35.79667,128.51077
세천고개1,6,35.87636,128.47892
세천리3,28,35.87779,128.47653
송현교,9,35.8261,128.55608
스파밸리2,24,35.78782,128.63853
신당리,4,35.79416,128.44177
신덕마을입구건너,0,35.88199,128.68936
안심교(경산방향),34,35.85984,128.71672
약사회관건너,126,35.84661,128.61799
연경3,8,35.94117,128.61388
연호동,0,35.84033,128.67047
오뚜기물류센터,18,35.90923,128.60776
옥포벚꽃길2,14,35.78402,128.47679
웃갈미마을앞,22,35.95321,128.69872
유곡리(회차지),16,35.66925,128.4702
이곡마을,9,35.93624,128.60792
일심제약,10,35.82972,128.50001
진인동(진정마을)2,0,35.9582,128.71461
차천네거리2,15,35.67324,128.44932
측백나무숲앞,10,35.91899,128.6632
칠곡경북대병원정문건너,4,35.9549,128.56421
칠성고가도로하단,11,35.88137,128.60145
칠성시장(양친회신협)건너,6,35.87809,128.6013
침산초등학교후문,19,35.89308,128.58677
케이에스앞,9,35.84284,128.47816
태전두성3차앞,19,35.92399,128.54197
팔공한마음주유소,8,35.99124,128.61633
하리(약산온천)건너,6,nan,nan
한국뇌연구원앞,8,35.88408,128.73133
한국생산기술연구원앞,2,35.69056,128.47004
한서기전앞,10,35.87835,128.46366
한양산호아파트앞,3,35.94188,128.55587
행정2리건너,1,35.78637,128.64617
행정리,6,35.77926,128.6567
흥성정공앞,10,35.82586,128.49998
가천리,1,35.65968,128.45247
금계초등학교(교항리)건너,11,35.78944,128.44434
금호119안전센터건너,12,35.89667,128.52244
금호지구종점(시내방향),5,35.89651,128.50963
녹동서원앞,5,35.72303,128.64653
능성동입구건너,0,35.95885,128.71089
달서천하수종말처리장건너,0,35.88291,128.54222
달성산업단지관리공단1,4,35.73016,128.45421
달성스포츠파크건너,0,35.70115,128.44191
동곡초등학교건너,4,35.87772,128.41734
문양리입구1,22,35.867,128.42427
성림첨단산업건너,15,35.83664,128.48571
앞산궁도장앞,3,35.8281,128.56111
연호역(3번출구)건너,0,35.84518,128.67224
예현2리마을회관,0,35.63617,128.43967
이현고개삼거리,3,35.88002,128.45954
주1리1,4,35.76075,128.65097
중리마을,0,35.979,128.6339
측백나무숲건너,0,35.91917,128.66333
칠곡경대병원역건너,1,35.96016,128.56063
푸르밀대구공장건너,0,35.73987,128.46922
하산스무지(종점),0,35.89019,128.41608
한라하우젠트건너,90,35.94838,128.56457
현풍읍행정복지센터건너,0,35.69649,128.44846
현풍주공아파트2,1,35.6899,128.44614
호산초등학교건너,4,35.84873,128.47801
LH13단지아파트앞,0,35.8819,128.75246
감문1리3,0,35.89729,128.43516
교항2리회관,10,35.78719,128.44543
김흥1리앞,0,35.754,128.49355
달성2차산업단지출장소앞,1,35.63996,128.42177
담안마을1,31,35.74739,128.65181
대구국제사격장,0,35.91054,128.52528
대리마을회관건너,2,35.66541,128.42709
덕곡(대구선명학교),7,35.99521,128.61222
덕산마을건너,2,35.98465,128.62276
도동제1경로당건너,5,35.9112,128.65513
도학동,0,35.97203,128.70111
동화사입구건너,0,35.98878,128.6976
무등1리1,0,35.9206,128.4601
문주마을2,0,35.90155,128.5263
방짜유기박물관건너,0,35.96447,128.69794
부남교앞,0,35.9737,128.67633
샛터마을입구,4,35.74963,128.65084
송해공원,0,35.77061,128.48945
송현교2,5,35.82598,128.5566
앞산보성타운앞,2,35.83547,128.59508
연화리1,2,nan,nan
영조아파트3단지앞,13,35.86588,128.73307
옥분리마을회관앞,0,35.75243,128.64997
유가사(종점),0,35.7138,128.50134
율하천6교2,0,35.89125,128.70839
인산마을건너,0,35.95594,128.70611
인산마을회관앞,0,35.95536,128.71426
주2리1,0,35.7553,128.65015
창1리2,0,35.65887,128.41881
초곡리입구건너,8,35.69688,128.46177
칡골마을앞,1,35.95426,128.7023
태전우방타운3차아파트,16,35.91739,128.55095
팔공3차보성타운건너,1,35.94083,128.63542
팔공학생야영장앞,0,35.99254,128.66532
화원본리1교2,4,35.78969,128.52021
가태리마을회관앞,0,35.64991,128.47299
갈실마을회관종점,1,35.75512,128.45445
기곡(종점),0,35.93112,128.43979
김흥1리건너,0,35.75386,128.4937
노이2리건너,0,35.76031,128.43549
능성동예비군훈련장,2,35.96137,128.73252
달성문화원앞,0,35.69821,128.4505
대림생수,1,35.77705,128.64514
만촌체육공원,7,35.87455,128.65755
모래정마을앞,1,35.95991,128.72501
박곡리(시외방향),0,35.88516,128.48598
박석진교,1,35.70702,128.43711
본리근린공원건너,0,35.73628,128.46524
삼산리(범동교),1,35.73372,128.66017
신무3교(상행),1,35.98829,128.67168
옥산정미소,0,35.75059,128.65075
음리,3,35.6968,128.48268
푸르밀대구공장,0,35.73997,128.4695
한국클래드텍건너,1,35.63623,128.41987
항공교통본부건너,0,35.89185,128.70326
행정2리앞,0,35.78614,128.64445
감문1리2,0,35.89421,128.42861
덕곡(달구벌고교),0,35.99531,128.61183
설티고개(달성공단방면),2,35.74471,128.48302
성동마을앞,1,35.84907,128.72105
율하천4교2,7,35.88529,128.7063
정대2리마을회관앞,3,35.74772,128.55671
진흔건설기계공업,1,35.9156,128.61908
하빈우체국건너,0,35.90301,128.44565
하빈주유소앞,1,35.89133,128.42485
한양공작맨션앞,0,35.93587,128.55477
화전동2,2,35.96282,128.63128
경북공무원교육원2,0,nan,nan
금호천년나무1단지앞,31,35.89734,128.51479
대구학생수련관입구건너,0,35.97893,128.69932
두리봉터널종점건너,14,35.84369,128.64239
사창마을앞,0,35.64692,128.4451
상동마을(둔산길),0,35.89869,128.68397
숙천2동마을회관앞,0,35.88191,128.75364
열병합발전소앞,0,35.88245,128.54857
옥연지건너,6,35.77535,128.48783
용수동1,0,35.97547,128.67589
평광종점,13,35.9309,128.69462
대구환경공단달성사업소건너,0,35.63969,128.41676
동화교2,1,35.98421,128.69798
새각단건너,43,35.80042,128.5289
영진교통(종점),1,nan,nan
이천리(시내방향),0,35.88897,128.46831
정대2리(마내미골)종점,0,35.73314,128.55085
창2리2,0,35.65888,128.40884
경주최씨종가(종점),0,35.90615,128.68645
금포새터길1,1,35.77365,128.42729
다사초등학교건너,0,35.86763,128.45772
대1리용흥지건너,2,35.6666,128.43212
부곡리건너,10,35.85191,128.44079
상리마을건너,3,35.97951,128.62876
연젓마을입구,2,35.91845,128.44529
영풍열처리앞,0,35.68104,128.45798
운암지공원1,5,35.93151,128.56339
평촌2리,0,35.64542,128.44912
하빈면사무소건너,0,35.90169,128.44508
강정보(디아크문화관)입구,9,35.84311,128.46564
경주최씨종가2,0,35.90122,128.68568
고봉리,0,35.64974,128.43786
금호지구종점(종점방향),2,35.89638,128.5094
도남동(종점),0,35.96916,128.58877
영조아파트앞,0,35.86653,128.72661
유산리,0,35.62367,128.42941
가태리마을회관건너,0,35.64981,128.47282
감문1리4,0,35.89739,128.43516
달서천하수종말처리장앞,0,35.88305,128.54204
담안마을2,3,35.74771,128.6519
당동마을건너,0,35.95502,128.70393
영일무역건너,1,nan,nan
정대2리마을회관건너,0,35.74791,128.55696
칡골마을건너,0,35.95434,128.70207
태전두성3차건너,5,35.9236,128.5421
하목정(종점),10,35.88205,128.40748
현대메카닉스앞,6,35.63999,128.42543
봉촌2리,0,35.86154,128.39207
송정1동,2,35.98645,128.6217
옥연지,1,35.77517,128.48775
인지초등학교입구,0,35.88439,128.56528
정대리(대구미술광장건너),1,35.75538,128.56709
팔공한마음주유소건너,0,35.99259,128.61462
경상북도농업인회관,0,35.95681,128.55821
도동제1경로당앞,0,35.91212,128.65629
상당마을,0,35.9298,128.4506
송정동2,0,35.98691,128.6222
열병합발전소건너,0,35.88257,128.54859
하빈농협동곡지점2,0,35.87718,128.42084
냉천2리,0,35.77936,128.64931
노이3리1,0,35.76775,128.42734
대리마을회관,0,35.66551,128.42708
비산5동행정복지센터,0,35.88466,128.56982
율하천4교1,0,35.88547,128.70628
하빈우체국앞,3,35.90313,128.44567
매골2,1,35.96998,128.62846
문양리(서부실),0,35.87373,128.43603
삼산리(은지가든),1,35.7294,128.65766
설화동(종점),2,nan,nan
정대숲건너,0,35.75015,128.55702
지산2길입구건너,0,35.75525,128.49825
단산리(종점),0,35.7661,128.66087
달성산업단지관리공단2,0,35.73012,128.4545
삼산리입구건너,0,35.74113,128.65655
중리삼거리2,1,35.97752,128.63059
태전육교1,1,35.91993,128.54182
창리입구2,1,nan,nan
녹동서원건너,0,35.72291,128.64673
당정마을입구,0,35.98919,128.61856
대평교회앞,3,35.93688,128.46778
화원영농자재판매상건너,3,35.79988,128.50078
기곡리1,0,35.92538,128.44392
신성중공업앞,0,35.63382,128.42778
창2리1,0,35.65882,128.40879
한걸마을건너,1,35.98309,128.6358
동곡리,0,35.87937,128.42363
서영기공건너,0,35.63773,128.42966
신무동1,0,35.98581,128.67313
계명대학교동산병원앞,970,35.85314,128.48022
당정마을입구건너,1,35.9891,128.61843
대구지방경찰청건너,730,35.82857,128.63327
이천동(종점),0,35.83817,128.65522
행정1리건너,0,35.78173,128.6543
(주)영화앞,1,35.6338,128.42318
본리근린공원앞,0,35.73628,128.46502
삼산리(범동교)건너,5,35.73355,128.65998
연경2,5,nan,nan
중대1동회관앞,1,35.98527,128.63764
귀남지휴게소2,0,35.76898,128.51261
김흥2리건너,0,35.7463,128.48591
우록리(부곡장식당),0,35.72671,128.65611
정대1리(바깥매남),0,35.76537,128.5713
천내영남맨션,0,35.80601,128.50014
칠곡경북대병원후문건너2,0,nan,nan
하빈초등학교앞,0,35.90076,128.44251
용리앞,0,35.68958,128.50164
경주최씨종가1,2,35.90268,128.68615
고래들공원앞,3,35.69597,128.4531
동화시설집단지구(종점)1,3,35.98806,128.69429
부동농협,0,35.89121,128.68027
달서중고등학교건너,0,35.88425,128.42208
오2리(음지머구),0,35.78997,128.60149
이천리(시외방향),0,35.88906,128.46835
한걸고정마을,0,35.98799,128.63728
고봉리2,0,35.64965,128.43783
퇴계마을앞,0,35.78672,128.65111
덕곡삼거리2,2,35.9748,128.62976
방촌1동,0,35.89469,128.67478
용연사,0,35.7519,128.51127
행정리(한천서원),0,35.77961,128.65485
대곡공원앞,7,35.80712,128.52822
박곡리(시내방향),0,35.88488,128.48617
가창댐,1,35.79784,128.61568
구둔산,3,35.89674,128.67157
매호성당건너,1,35.84044,128.71138
무등2리,0,35.91435,128.45136
대곡파출소2,4,35.80379,128.52847
문양리2,0,35.8576,128.43542
하산1리,0,35.87917,128.39992
성불사앞,6,35.96018,128.72788
진정마을1,0,35.95991,128.7138
태전우방타운1차,1,35.916,128.54224
목단1리,0,35.62498,128.41931
연호동(종점),0,35.83655,128.66744
화원본리1교1,0,35.78993,128.52023
IHL앞,0,35.68319,128.46443
내리2,0,35.64108,128.40632
중마을(시내방향),0,35.9661,128.72094
교항리마을입구건너,2,35.78536,128.44662
다사역(4번출구),1,35.86422,128.45902
정대2리(잿들마을)건너,0,35.73796,128.55547
현풍읍행정복지센터앞,0,35.69675,128.44793
삼산리(삼산교회건너),12,35.73602,128.66044
창리2,3,35.66499,128.41825
다사체육공원앞,0,35.88958,128.47818
묘1리,0,35.90347,128.42009
삼육구가든앞,0,35.93152,128.67423
오설리,0,35.67823,128.36474
동곡1리3,0,35.8663,128.41433
문주마을1,0,35.9021,128.52663
연경4,2,35.94169,128.61453
매호동서아파트앞,0,35.84186,128.71106
봉촌1리1,0,35.86129,128.4082
대구그린파워앞,0,35.88159,128.70372
송호지서편1,0,35.88978,128.70252
연젓마을건너,0,35.9185,128.44519
오리(양지마을),0,35.78789,128.59389
대리,0,35.66428,128.42269
정대2리(잿들마을)앞,1,35.73817,128.55563
강정(종점),1,35.84288,128.46398
대산,0,35.63876,128.50944
묘2리(전마),1,35.89516,128.4215
율하천5교1,0,35.88738,128.70534
평촌리,0,35.6436,128.45817
부인사건너,1,35.99241,128.67361
파계사입구건너,9,35.98987,128.63775
파계사입구앞,0,35.98997,128.6374
팔공학생야영장입구건너,0,35.98979,128.66903
팔공학생야영장입구앞,0,35.98961,128.66879
효자강순항나무,0,35.93254,128.68396
구라리,2,35.80755,128.49624
대한수목원건너,0,35.97258,128.62987
새마을입구,0,35.79317,128.60688
수태골건너,18,35.99266,128.68133
중뫼마을앞,0,35.70367,128.49474
칠곡경북대병원후문앞,10,35.95612,128.56582
송정마을2,0,35.74497,128.65313
학산아파트건너,1,35.69281,128.44974
능성동예비군훈련장건너,0,35.96163,128.73276
대구그린파워건너,4,35.88173,128.70359
봉촌1리3,0,35.86148,128.40595
무등1리2,0,35.92023,128.45958
샤니삼거리1,0,35.73384,128.46227
상리마을앞,0,35.97977,128.62818
한정3리,0,35.65531,128.45255
가태2리마을입구,0,35.65156,128.47361
모래정마을건너,0,35.96006,128.72495
목단2리,0,35.61806,128.40989
유곡사거리1,4,35.67495,128.46014
진인동(양지마을)앞,0,35.96444,128.71839
지산2길입구,0,35.75534,128.49825
기곡리2,0,35.92563,128.44376
행정1리앞,0,35.78175,128.65421
구룡촌건너,0,35.77919,128.58413
부인사앞,0,35.99271,128.6739
중뫼마을건너,0,35.7034,128.49466
단산리입구,0,35.77142,128.65337
동곡1리1,1,35.86357,128.41447
동곡1리2,1,nan,nan
귀남지휴게소1,1,35.76891,128.5127
퇴계마을건너,0,35.78662,128.65115
용연사시설집단지구건너,1,35.75389,128.50647
한정리(한정초교),0,35.64615,128.45835
IHL건너,0,35.68327,128.46429
수태골앞,0,35.99274,128.68141
상원리(마을회관),0,35.77841,128.66233
다사주공아파트건너,0,35.86651,128.45693
구지중학교건너,70,35.66036,128.41722
국립대구과학관(북편),0,nan,nan
국립대구과학관건너,0,35.68649,128.46318
국립대구과학관앞,1,35.6866,128.46352
대구일과학고등학교,0,35.88658,128.72035
북구 동호동(종점)1,1,35.96115,128.55857
북구 동호동(종점)2,21,35.96152,128.55852
새론중학교남편1,5,35.87789,128.72412
신서화성파크드림아파트,1,35.87387,128.72384
위남마을,3,35.92763,128.63675
유곡사거리2,11,35.67452,128.45987
이시아폴리스더샵1단지남편,2,35.92518,128.64061
새론중학교남편2,2,35.87788,128.72437
신서그린빌아파트,2,35.87397,128.72406
구지중학교앞,0,35.65983,128.41761
대구혁신LH4단지아파트,1,35.88481,128.71977
응암1리2,0,35.65484,128.42549
황금고가교네거리,2,35.84068,128.64094
구룡촌앞,0,35.77984,128.58481
김흥리마을입구,0,35.74885,128.49315
모개월입구,0,35.92866,128.44235
정대리(대구미술광장),0,35.75509,128.56721
